brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
22552.0,for_sale,329900.0,,,100.75,1909240.0,Poestenkill,New York,12018.0,,
91398.0,for_sale,449900.0,4.0,3.0,0.93,1042467.0,Watertown,Connecticut,6795.0,2750.0,
54746.0,for_sale,1250000.0,4.0,3.0,4.43,1314212.0,Woodbury,Connecticut,6798.0,3691.0,1993-05-05
32016.0,for_sale,1675000.0,4.0,4.0,54.8,1883276.0,Ancram,New York,12503.0,2400.0,
33714.0,for_sale,90000.0,2.0,2.0,0.45,197087.0,Litchfield,Connecticut,6778.0,1370.0,
91398.0,for_sale,224900.0,3.0,2.0,0.24,281287.0,Watertown,Connecticut,6795.0,1248.0,
61970.0,for_sale,265000.0,5.0,3.0,0.28,1260161.0,Hoosick Falls,New York,12090.0,2619.0,2009-11-13
10368.0,for_sale,274900.0,6.0,2.0,1.06,1050997.0,Stephentown,New York,12168.0,2966.0,1998-12-01
52568.0,for_sale,350000.0,3.0,3.0,1.22,1635952.0,Schodack Landing,New York,12063.0,2400.0,
22611.0,for_sale,120000.0,,,5.37,1450020.0,Goshen,Connecticut,6756.0,,
62113.0,for_sale,108000.0,,,43.25,1584236.0,Hoosick Falls,New York,12090.0,,2019-07-18
27628.0,for_sale,89900.0,3.0,2.0,0.08,1136397.0,Hoosick Falls,New York,12090.0,2099.0,
45503.0,for_sale,1695000.0,5.0,5.0,5.5,1169970.0,Copake,New York,12516.0,3380.0,2006-01-20
107912.0,for_sale,369000.0,3.0,3.0,1.23,1345712.0,Watertown,Connecticut,6795.0,1826.0,2002-02-04
107912.0,for_sale,1177000.0,3.0,5.0,2.1,1407417.0,Morris,Connecticut,6763.0,2649.0,2003-09-19
45488.0,for_sale,1695000.0,5.0,5.0,5.5,1169969.0,Copake,New York,12516.0,3380.0,
107912.0,for_sale,1275000.0,3.0,4.0,2.14,1567439.0,Bethlehem,Connecticut,6751.0,3631.0,2021-02-19
91398.0,for_sale,239900.0,2.0,3.0,,983705.0,Watertown,Connecticut,6795.0,1232.0,1997-08-22
21937.0,for_sale,925000.0,5.0,5.0,5.89,1685593.0,Goshen,Connecticut,6756.0,4900.0,2005-09-06
52865.0,for_sale,2195000.0,13.0,13.0,,1732856.0,Stephentown,New York,12168.0,2500.0,
46657.0,for_sale,684900.0,3.0,3.0,,1143872.0,Litchfield,Connecticut,6759.0,2466.0,
38575.0,for_sale,712000.0,3.0,2.0,4.02,1937362.0,Ghent,New York,12075.0,1762.0,
38575.0,for_sale,712000.0,3.0,2.0,4.02,1566019.0,Ghent,New York,12075.0,1762.0,
86566.0,for_sale,1200000.0,3.0,1.0,75.0,1902203.0,Millerton,New York,12546.0,1600.0,2001-05-15
69833.0,for_sale,445500.0,,,9.18,16380.0,Salisbury,Connecticut,6039.0,,
69833.0,for_sale,625000.0,,,14.6,1670645.0,Salisbury,Connecticut,6039.0,,
15366.0,for_sale,1200000.0,,,58.29,295979.0,Litchfield,Connecticut,6759.0,,2005-05-31
89947.0,for_sale,2500000.0,,,61.54,1892097.0,Copake,New York,12516.0,,
52568.0,for_sale,354900.0,3.0,3.0,5.06,331468.0,Stephentown,New York,12062.0,2224.0,2017-01-11
60188.0,for_sale,237000.0,2.0,1.0,0.69,1751592.0,Morris,Connecticut,6763.0,990.0,2014-04-30
10368.0,for_sale,289900.0,4.0,3.0,0.29,1353553.0,Hoosick Falls,New York,12090.0,1920.0,1995-09-05
104484.0,for_sale,185000.0,2.0,1.0,1.16,640874.0,Nassau,New York,12123.0,1556.0,
41676.0,for_sale,279900.0,3.0,2.0,1.13,916255.0,East Greenbush,New York,12061.0,1984.0,
88137.0,for_sale,219999.0,2.0,1.0,0.17,847289.0,Ghent,New York,12037.0,1030.0,2018-12-31
107912.0,for_sale,399000.0,3.0,2.0,5.63,1285256.0,Warren,Connecticut,6754.0,1352.0,2019-06-04
10368.0,for_sale,1150000.0,4.0,4.0,18.9,1650526.0,Claverack,New York,12513.0,4230.0,
10858.0,for_sale,750000.0,3.0,3.0,4.9,11623.0,Copake,New York,12516.0,1708.0,
105551.0,for_sale,229900.0,2.0,1.0,0.17,1272843.0,Watertown,Connecticut,6779.0,952.0,1995-07-26
94682.0,for_sale,1200000.0,4.0,4.0,30.0,1069916.0,Chatham,New York,12037.0,3344.0,
107911.0,for_sale,595000.0,5.0,3.0,0.91,1138923.0,Goshen,Connecticut,6756.0,1648.0,2020-09-14
108002.0,for_sale,850000.0,8.0,5.0,1.02,,Litchfield,Connecticut,6759.0,4482.0,
45857.0,for_sale,675000.0,4.0,1.0,209.0,1730094.0,East Nassau,New York,12062.0,1928.0,
46657.0,for_sale,649900.0,3.0,3.0,,1057768.0,Litchfield,Connecticut,6759.0,2466.0,
46657.0,for_sale,649900.0,3.0,3.0,,1165441.0,Litchfield,Connecticut,6759.0,2466.0,
46657.0,for_sale,577900.0,3.0,3.0,,1065488.0,Litchfield,Connecticut,6759.0,2070.0,
46657.0,for_sale,684900.0,3.0,3.0,,1070169.0,Litchfield,Connecticut,6759.0,2466.0,
45503.0,for_sale,345000.0,3.0,2.0,0.32,847639.0,Chatham,New York,12037.0,1126.0,2020-06-16
52568.0,for_sale,100000.0,3.0,2.0,3.49,578149.0,Sand Lake,New York,12018.0,1518.0,
68030.0,for_sale,75000.0,,,12.39,1850327.0,Poestenkill,New York,12018.0,,
45690.0,for_sale,100000.0,,,25.26,1843439.0,Grafton,New York,12138.0,,
104467.0,for_sale,349900.0,3.0,2.0,0.61,15576.0,Sand Lake,New York,12018.0,1680.0,2019-03-08
61576.0,for_sale,350000.0,2.0,2.0,2.54,1272714.0,Hoosick,New York,12089.0,1582.0,
46468.0,for_sale,875000.0,4.0,5.0,9.17,1135738.0,Sand Lake,New York,12018.0,2800.0,
11205.0,for_sale,289900.0,3.0,2.0,0.73,816448.0,Thomaston,Connecticut,6787.0,1456.0,
46468.0,for_sale,1100000.0,4.0,5.0,9.17,1121636.0,Sand Lake,New York,12018.0,3773.0,
43499.0,for_sale,350000.0,3.0,2.0,2.41,1511617.0,Bethlehem,Connecticut,6751.0,1270.0,2005-07-12
32014.0,for_sale,595000.0,2.0,2.0,0.23,1016128.0,Salisbury,Connecticut,6039.0,1172.0,
91398.0,for_sale,479900.0,3.0,3.0,0.55,167357.0,Watertown,Connecticut,6795.0,2577.0,
32016.0,for_sale,69000.0,,,1.06,1884888.0,Millerton,New York,12546.0,,2021-10-23
80935.0,for_sale,369000.0,3.0,2.0,0.57,1052498.0,Canaan,Connecticut,6031.0,1142.0,2020-05-04
108002.0,for_sale,499000.0,3.0,3.0,1.52,156070.0,Litchfield,Connecticut,6750.0,2100.0,2018-06-05
38575.0,for_sale,79900.0,,,1.48,10594.0,Valatie,New York,12184.0,,
46468.0,for_sale,549900.0,3.0,2.0,2.02,561795.0,Sand Lake,New York,12018.0,1787.0,
107998.0,for_sale,349900.0,3.0,2.0,0.69,1664824.0,Watertown,Connecticut,6795.0,1536.0,2016-08-31
107912.0,for_sale,1150000.0,5.0,4.0,2.6,115209.0,Cornwall,Connecticut,6796.0,3390.0,
22611.0,for_sale,209999.0,2.0,4.0,0.29,1314516.0,Watertown,Connecticut,6795.0,1728.0,
10368.0,for_sale,395000.0,,,69.82,1969614.0,Austerlitz,New York,12037.0,,
56480.0,for_sale,1795000.0,7.0,5.0,9.7,166105.0,Copake,New York,12528.0,4212.0,
10368.0,for_sale,1850000.0,7.0,5.0,95.23,1556246.0,New Lebanon,New York,12125.0,5250.0,
10368.0,for_sale,125000.0,,,1.58,1072917.0,Stephentown,New York,12169.0,,
56478.0,for_sale,1795000.0,7.0,5.0,9.7,166105.0,Craryville,New York,12521.0,4212.0,
52568.0,for_sale,169500.0,3.0,2.0,1.7,1104668.0,New Lebanon,New York,12062.0,1160.0,2003-02-03
10368.0,for_sale,164900.0,3.0,2.0,0.77,196506.0,Hoosick Falls,New York,12090.0,1456.0,2018-08-21
18142.0,for_sale,199900.0,3.0,1.0,0.17,467091.0,Watertown,Connecticut,6795.0,1300.0,2018-08-01
57791.0,for_sale,5900000.0,8.0,13.0,29.5,544884.0,Litchfield,Connecticut,6759.0,12016.0,2004-09-29
84786.0,for_sale,464000.0,3.0,3.0,1.5,1148046.0,Litchfield,Connecticut,6759.0,1874.0,2017-05-25
38575.0,for_sale,69900.0,,,0.94,1952631.0,Kinderhook,New York,12106.0,,
92897.0,for_sale,10000000.0,5.0,7.0,550.0,341656.0,Cornwall,Connecticut,6753.0,12373.0,
38575.0,for_sale,69900.0,,,0.86,1952632.0,Kinderhook,New York,12106.0,,
11433.0,for_sale,563900.0,4.0,4.0,1.92,1335572.0,Watertown,Connecticut,6795.0,2455.0,2019-11-25
105551.0,for_sale,139900.0,1.0,1.0,,783142.0,Watertown,Connecticut,6795.0,728.0,2006-05-26
38575.0,for_sale,79900.0,,,1.48,1952629.0,Kinderhook,New York,12106.0,,
38575.0,for_sale,79900.0,,,1.7,1952630.0,Kinderhook,New York,12106.0,,
38575.0,for_sale,69900.0,,,0.94,916863.0,Valatie,New York,12184.0,,
38575.0,for_sale,69900.0,,,0.86,1139224.0,Valatie,New York,12184.0,,
38575.0,for_sale,79900.0,,,1.72,598521.0,Valatie,New York,12184.0,,
38575.0,for_sale,69900.0,,,0.93,1904959.0,Kinderhook,New York,12184.0,,
28986.0,for_sale,899900.0,4.0,4.0,1.68,1801150.0,Woodbury,Connecticut,6798.0,3700.0,2004-02-02
38575.0,for_sale,79900.0,,,1.48,1903871.0,Kinderhook,New York,12184.0,,
44625.0,for_sale,795000.0,2.0,2.0,67.17,1101322.0,Nassau,New York,12123.0,1800.0,
10368.0,for_sale,395000.0,,,69.82,1969614.0,Austerlitz,New York,12017.0,,
91398.0,for_sale,239900.0,2.0,2.0,,84270.0,Watertown,Connecticut,6795.0,1144.0,2017-12-18
38575.0,for_sale,270000.0,,,5.0,1838958.0,Kinderhook,New York,12106.0,,
38575.0,for_sale,270000.0,,,5.0,1903905.0,Kinderhook,New York,12184.0,,
26779.0,for_sale,64900.0,3.0,1.0,3.5,123402.0,Poestenkill,New York,12018.0,1226.0,2006-08-15
52569.0,for_sale,349900.0,3.0,2.0,3.9,920296.0,Canaan,New York,12029.0,2100.0,2019-11-22
80032.0,for_sale,215000.0,3.0,1.0,0.99,792571.0,Woodbury,Connecticut,6798.0,1284.0,
90665.0,for_sale,410000.0,3.0,3.0,2.16,1668533.0,Poestenkill,New York,12018.0,2159.0,
70767.0,for_sale,325000.0,3.0,2.0,7.78,1567239.0,Chatham,New York,12136.0,1321.0,2015-07-01
98733.0,for_sale,109000.0,,,3.68,522609.0,Watertown,Connecticut,6795.0,,
54746.0,for_sale,665000.0,2.0,2.0,1.55,389925.0,Bethlehem,Connecticut,6751.0,1112.0,2012-05-15
45503.0,for_sale,549000.0,6.0,3.0,6.0,385466.0,Chatham,New York,12060.0,3200.0,2004-06-02
16710.0,for_sale,479900.0,4.0,3.0,0.62,1302850.0,Watertown,Connecticut,6795.0,2266.0,2005-08-01
84786.0,for_sale,288000.0,3.0,1.0,0.39,793968.0,Watertown,Connecticut,6795.0,1391.0,1987-08-27
22611.0,for_sale,283900.0,3.0,2.0,0.58,814934.0,Watertown,Connecticut,6795.0,1155.0,2015-05-27
24097.0,for_sale,475000.0,3.0,2.0,0.64,1321510.0,Copake,New York,12516.0,1092.0,2007-07-23
22611.0,for_sale,225000.0,8.0,3.0,0.11,562311.0,Watertown,Connecticut,6795.0,2180.0,1999-04-30
33781.0,for_sale,320000.0,9.0,8.0,0.24,1668976.0,Nassau,New York,12123.0,5700.0,
53365.0,for_sale,134000.0,1.0,1.0,0.37,1567867.0,Watertown,Connecticut,6795.0,660.0,2016-01-28
86229.0,for_sale,179900.0,2.0,1.0,0.35,1052228.0,Millerton,New York,12546.0,936.0,1973-06-13
26849.0,for_sale,299900.0,3.0,2.0,0.07,1136878.0,Philmont,New York,12565.0,2024.0,
27628.0,for_sale,339900.0,4.0,2.0,0.6,1564477.0,Hoosick Falls,New York,12090.0,4062.0,2000-11-09
99005.0,for_sale,105000.0,3.0,1.0,0.34,436963.0,Claverack,New York,12565.0,1480.0,
52568.0,for_sale,125000.0,4.0,2.0,0.33,524821.0,Sand Lake,New York,12018.0,1448.0,
81604.0,for_sale,179900.0,2.0,1.0,0.18,1370091.0,Sand Lake,New York,12196.0,1000.0,2017-12-19
52568.0,for_sale,230000.0,2.0,1.0,0.46,1610132.0,Sand Lake,New York,12196.0,1040.0,2016-12-28
24097.0,for_sale,499000.0,4.0,6.0,0.69,706200.0,Copake,New York,12516.0,3182.0,
107912.0,for_sale,334900.0,3.0,2.0,0.92,1417927.0,Litchfield,Connecticut,6759.0,1048.0,2002-09-23
21072.0,for_sale,349900.0,3.0,2.0,1.2,602019.0,Sand Lake,New York,12196.0,1104.0,2009-07-01
62113.0,for_sale,299000.0,2.0,1.0,126.74,743667.0,Petersburgh,New York,12138.0,862.0,2010-05-10
22611.0,for_sale,399900.0,3.0,3.0,2.87,1486062.0,Litchfield,Connecticut,6759.0,1392.0,2020-04-07
100769.0,for_sale,825000.0,3.0,4.0,10.0,17214.0,Goshen,Connecticut,6756.0,2907.0,
91398.0,for_sale,159000.0,2.0,2.0,,783141.0,Watertown,Connecticut,6795.0,1200.0,2010-05-20
3438.0,for_sale,249000.0,,,28.11,1867443.0,Chatham,New York,12130.0,,
99005.0,for_sale,3495000.0,5.0,5.0,33.68,973423.0,Chatham,New York,12037.0,6500.0,
24184.0,for_sale,995000.0,2.0,1.0,0.69,1510086.0,Old Chatham,New York,12136.0,5356.0,
29847.0,for_sale,499000.0,3.0,2.0,1.83,370737.0,Litchfield,Connecticut,6759.0,1912.0,2022-01-03
84786.0,for_sale,395000.0,4.0,3.0,1.1,892934.0,Watertown,Connecticut,6795.0,1776.0,
54746.0,for_sale,2475000.0,7.0,8.0,1.33,501439.0,Litchfield,Connecticut,6759.0,7005.0,2021-05-07
107912.0,for_sale,1280000.0,3.0,4.0,17.28,47611.0,Litchfield,Connecticut,6759.0,3870.0,2020-07-08
24097.0,for_sale,450000.0,3.0,2.0,0.26,915578.0,Copake,New York,12516.0,1500.0,1998-12-15
107912.0,for_sale,995000.0,2.0,2.0,41.0,1040515.0,Canaan,Connecticut,6031.0,1711.0,
107912.0,for_sale,2675000.0,4.0,4.0,35.0,696548.0,Sharon,Connecticut,6069.0,3516.0,2009-08-31
22550.0,for_sale,436900.0,4.0,3.0,1.78,1128759.0,Sand Lake,New York,12196.0,1950.0,
10368.0,for_sale,99900.0,3.0,1.0,0.24,1751380.0,New Lebanon,New York,12125.0,3048.0,
23402.0,for_sale,465000.0,4.0,3.0,12.12,1006019.0,New Lebanon,New York,12125.0,4588.0,
61576.0,for_sale,259000.0,3.0,1.0,1.67,1521787.0,Pownal,Vermont,5261.0,1368.0,
23402.0,for_sale,215000.0,3.0,2.0,0.39,370419.0,New Lebanon,New York,12125.0,976.0,2015-01-06
84271.0,for_sale,269900.0,3.0,1.0,0.86,1794185.0,Hudson,New York,12534.0,1047.0,
105551.0,for_sale,359900.0,3.0,3.0,0.39,953273.0,Watertown,Connecticut,6795.0,1778.0,2016-08-31
38575.0,for_sale,55000.0,,,2.63,1584270.0,Schodack Landing,New York,12132.0,,
29847.0,for_sale,599000.0,2.0,3.0,1.23,1370077.0,Goshen,Connecticut,6756.0,1534.0,
41533.0,for_sale,69900.0,,,0.53,1319211.0,Millerton,New York,12546.0,,
38575.0,for_sale,55000.0,,,2.63,1905680.0,Schodack Landing,New York,12184.0,,
63606.0,for_sale,288000.0,3.0,3.0,0.25,196337.0,Sand Lake,New York,12018.0,1716.0,2013-06-05
107912.0,for_sale,695000.0,3.0,2.0,0.39,196935.0,Salisbury,Connecticut,6068.0,1524.0,2007-01-30
38575.0,for_sale,599900.0,,1.0,1.9,387065.0,Chatham,New York,12037.0,8000.0,
94669.0,for_sale,339900.0,3.0,2.0,0.76,1447138.0,Watertown,Connecticut,6795.0,1192.0,2018-09-17
38575.0,for_sale,45000.0,,,1.66,1903955.0,Schodack Landing,New York,12184.0,,
38575.0,for_sale,50000.0,,,2.24,1904046.0,Schodack Landing,New York,12184.0,,
38575.0,for_sale,144900.0,,,6.53,1903904.0,Schodack Landing,New York,12184.0,,
9071.0,for_sale,195000.0,,,13.19,1559215.0,Kinderhook,New York,12106.0,,
3439.0,for_sale,249000.0,,,28.11,1867443.0,Chatham,New York,12037.0,,
38575.0,for_sale,144900.0,,,6.53,1858351.0,Schodack Landing,New York,12132.0,,
32014.0,for_sale,1795000.0,4.0,4.0,6.09,848512.0,Salisbury,Connecticut,6068.0,3311.0,2011-04-26
10368.0,for_sale,225000.0,4.0,2.0,7.5,1708851.0,New Lebanon,New York,12125.0,1804.0,
10368.0,for_sale,225000.0,5.0,2.0,7.5,1709319.0,New Lebanon,New York,12125.0,1804.0,
52568.0,for_sale,249900.0,3.0,2.0,4.81,1645688.0,Berlin,New York,12022.0,1478.0,
45690.0,for_sale,149900.0,3.0,2.0,2.63,1025062.0,Johnsonville,New York,12094.0,1334.0,
61576.0,for_sale,199000.0,4.0,1.0,0.61,1309401.0,Hoosick Falls,New York,12090.0,1695.0,2019-09-27
41534.0,for_sale,375000.0,7.0,3.0,,1308816.0,Nassau,New York,12123.0,3885.0,2021-12-09
96464.0,for_sale,749000.0,4.0,3.0,10.68,1826263.0,Morris,Connecticut,6763.0,3126.0,2003-02-19
10368.0,for_sale,219900.0,2.0,1.0,1.01,513064.0,Stephentown,New York,12168.0,960.0,2008-08-22
26052.0,for_sale,219926.0,4.0,1.0,0.15,821761.0,Watertown,Connecticut,6779.0,1368.0,
44625.0,for_sale,798900.0,4.0,3.0,5.0,920168.0,Kinderhook,New York,12184.0,3200.0,
45503.0,for_sale,499000.0,3.0,3.0,5.1,1285455.0,East Chatham,New York,12060.0,1800.0,
26052.0,for_sale,269900.0,3.0,2.0,0.26,1259775.0,Watertown,Connecticut,6795.0,1040.0,2016-12-05
73310.0,for_sale,325000.0,3.0,2.0,0.56,729180.0,Watertown,Connecticut,6795.0,1596.0,2018-11-20
107912.0,for_sale,775000.0,3.0,3.0,25.96,501477.0,Bethlehem,Connecticut,6751.0,1978.0,
24605.0,for_sale,599000.0,5.0,2.0,16.06,467099.0,Old Chatham,New York,12136.0,2639.0,2016-09-02
88621.0,for_sale,39900.0,3.0,1.0,6680.0,823032.0,Hoosick Falls,New York,12090.0,1300.0,
61950.0,for_sale,1375000.0,5.0,4.0,2.54,317828.0,Watertown,Connecticut,6795.0,4055.0,
32014.0,for_sale,825000.0,3.0,3.0,2.07,680211.0,Salisbury,Connecticut,6039.0,1460.0,2020-09-09
107912.0,for_sale,699000.0,1.0,1.0,0.23,1760833.0,Morris,Connecticut,6763.0,632.0,
24603.0,for_sale,599000.0,5.0,2.0,16.06,467099.0,Chatham,New York,12037.0,2639.0,
45503.0,for_sale,1300000.0,5.0,4.0,8.95,1395725.0,Old Chatham,New York,12136.0,4278.0,2019-04-01
107911.0,for_sale,185000.0,,,0.92,652604.0,Goshen,Connecticut,6756.0,,2006-04-06
24097.0,for_sale,365000.0,3.0,1.0,0.14,1671354.0,Copake,New York,12516.0,1008.0,2000-03-24
52568.0,for_sale,285000.0,2.0,2.0,2.01,781026.0,Poestenkill,New York,12140.0,2308.0,
52568.0,for_sale,230000.0,3.0,2.0,0.35,1103740.0,Brunswick,New York,12052.0,1216.0,2016-11-28
9071.0,for_sale,64000.0,,,8.0,1953449.0,Berlin,New York,12022.0,,
9072.0,for_sale,64000.0,,,8.0,1953449.0,Berlin,New York,12022.0,,
104484.0,for_sale,185000.0,3.0,1.0,1.0,269326.0,Sand Lake,New York,12018.0,1350.0,1997-12-24
91398.0,for_sale,385000.0,2.0,1.0,6.2,1259523.0,Litchfield,Connecticut,6759.0,1389.0,1994-11-02
96464.0,for_sale,390900.0,3.0,2.0,2.03,519778.0,Bethlehem,Connecticut,6751.0,1349.0,2005-08-31
91398.0,for_sale,234900.0,3.0,2.0,0.41,1556348.0,Watertown,Connecticut,6795.0,1248.0,
84786.0,for_sale,399000.0,3.0,2.0,0.79,1052911.0,Watertown,Connecticut,6795.0,1288.0,2004-11-23
91398.0,for_sale,320000.0,3.0,2.0,,983704.0,Watertown,Connecticut,6795.0,1736.0,
107998.0,for_sale,450000.0,4.0,3.0,0.6,1354131.0,Woodbury,Connecticut,6798.0,1234.0,
73460.0,for_sale,429900.0,3.0,3.0,0.22,1530800.0,Sand Lake,New York,12018.0,1965.0,
60188.0,for_sale,849000.0,4.0,4.0,1.03,1671355.0,Goshen,Connecticut,6756.0,3799.0,2006-03-01
73460.0,for_sale,419900.0,3.0,2.0,0.25,1547978.0,Sand Lake,New York,12018.0,1602.0,
10211.0,for_sale,139700.0,3.0,1.0,0.51,142871.0,Poestenkill,New York,12140.0,1307.0,1996-11-14
45690.0,for_sale,159900.0,3.0,2.0,0.17,879267.0,Schodack Landing,New York,12033.0,2548.0,
49304.0,for_sale,359000.0,3.0,2.0,0.7,127390.0,White Creek,New York,12057.0,2075.0,
22611.0,for_sale,324900.0,3.0,2.0,0.62,1212469.0,Thomaston,Connecticut,6787.0,1596.0,2021-11-29
10545.0,for_sale,484788.0,4.0,3.0,2.23,1009853.0,Goshen,Connecticut,6756.0,2128.0,1994-11-01
10368.0,for_sale,39900.0,,,9.1,1949025.0,Grafton,New York,12138.0,,
10211.0,for_sale,59700.0,,,5.7,680417.0,New Lebanon,New York,12062.0,,
10368.0,for_sale,59700.0,,,5.7,680416.0,New Lebanon,New York,12062.0,,
77765.0,for_sale,175000.0,2.0,1.0,0.54,1226989.0,Chatham,New York,12123.0,996.0,2001-05-04
7797.0,for_sale,500000.0,4.0,3.0,7.58,1801220.0,Chatham,New York,12037.0,2270.0,2001-04-04
84786.0,for_sale,424000.0,3.0,3.0,0.93,1783210.0,Watertown,Connecticut,6795.0,1400.0,2005-07-20
10368.0,for_sale,419000.0,3.0,2.0,2.7,254554.0,Kinderhook,New York,12184.0,1900.0,2017-06-27
108002.0,for_sale,1450000.0,4.0,4.0,14.11,603822.0,Bethlehem,Connecticut,6751.0,4798.0,2003-11-14
73460.0,for_sale,669900.0,4.0,4.0,0.87,17518.0,Sand Lake,New York,12018.0,3586.0,
73460.0,for_sale,399900.0,4.0,3.0,0.22,1470038.0,Sand Lake,New York,12018.0,2001.0,
107911.0,for_sale,995000.0,3.0,2.0,0.28,1369937.0,Morris,Connecticut,6763.0,1764.0,
94682.0,for_sale,259000.0,7.0,3.0,1.11,1340465.0,New Lebanon,New York,12125.0,3922.0,
14208.0,for_sale,289900.0,4.0,3.0,14.0,191662.0,East Nassau,New York,12062.0,1808.0,2011-08-30
37676.0,for_sale,425000.0,4.0,2.0,0.6,437043.0,Old Chatham,New York,12136.0,2700.0,
10368.0,for_sale,450000.0,4.0,3.0,12.53,59545.0,Stephentown,New York,12168.0,2400.0,2021-06-22
91394.0,for_sale,289900.0,4.0,3.0,0.34,76323.0,Watertown,Connecticut,6795.0,1396.0,
38575.0,for_sale,349900.0,3.0,2.0,1.0,170399.0,Austerlitz,New York,12037.0,2160.0,2019-12-03
38575.0,for_sale,349900.0,3.0,2.0,1.0,170364.0,Chatham,New York,12037.0,2160.0,
107962.0,for_sale,285500.0,2.0,1.0,2.0,1369666.0,Litchfield,Connecticut,6759.0,952.0,2020-11-10
26052.0,for_sale,230000.0,3.0,1.0,0.29,1212605.0,Watertown,Connecticut,6795.0,912.0,1994-03-01
91398.0,for_sale,449900.0,3.0,3.0,1.84,389312.0,Litchfield,Connecticut,6778.0,1560.0,2021-07-23
10368.0,for_sale,125000.0,,,,1103752.0,Chatham,New York,12184.0,,
108002.0,for_sale,599000.0,5.0,3.0,2.0,1826461.0,Litchfield,Connecticut,6759.0,2364.0,2021-04-13
21936.0,for_sale,340000.0,6.0,3.0,0.16,1637542.0,Torrington,Connecticut,6790.0,3171.0,2009-07-28
107911.0,for_sale,600000.0,4.0,3.0,1.1,342145.0,Goshen,Connecticut,6756.0,2707.0,2003-11-26
29176.0,for_sale,1125000.0,4.0,5.0,2.9,868711.0,Middlebury,Connecticut,6762.0,4295.0,2013-04-16
1561.0,for_sale,425000.0,3.0,2.0,0.68,654130.0,Watertown,Connecticut,6795.0,2140.0,2007-03-16
107998.0,for_sale,249900.0,3.0,1.0,0.31,1010516.0,Watertown,Connecticut,6795.0,936.0,2017-08-14
105551.0,for_sale,229900.0,2.0,3.0,,13719.0,Watertown,Connecticut,6795.0,1144.0,2005-08-01
42904.0,for_sale,153000.0,2.0,3.0,0.06,1757218.0,Nassau,New York,12123.0,2085.0,
32014.0,for_sale,515000.0,4.0,4.0,0.87,695088.0,Goshen,Connecticut,6756.0,1548.0,2021-06-01
29176.0,for_sale,152000.0,,,2.32,1447574.0,Woodbury,Connecticut,6798.0,,
771.0,for_sale,236000.0,4.0,2.0,0.99,870484.0,East Nassau,New York,12062.0,1767.0,2015-04-27
104484.0,for_sale,150000.0,3.0,1.0,0.34,361199.0,Nassau,New York,12123.0,832.0,2008-07-07
49791.0,for_sale,315000.0,3.0,2.0,2.1,1748111.0,Thomaston,Connecticut,6787.0,1818.0,2020-07-28
92572.0,for_sale,249900.0,4.0,1.0,1.74,464998.0,Bennington,Vermont,5257.0,1444.0,
104467.0,for_sale,425000.0,4.0,3.0,1.53,969421.0,Poestenkill,New York,12018.0,3136.0,2015-12-23
41606.0,for_sale,375000.0,2.0,2.0,11.28,230228.0,Nassau,New York,12123.0,1858.0,2002-09-23
22550.0,for_sale,649900.0,4.0,3.0,8.61,1411311.0,East Chatham,New York,12060.0,2891.0,
107962.0,for_sale,160000.0,6.0,2.0,0.17,9994.0,Torrington,Connecticut,6790.0,1613.0,2020-10-09
23684.0,for_sale,585000.0,4.0,4.0,10.0,375114.0,Sand Lake,New York,12153.0,2104.0,2009-08-04
105551.0,for_sale,229900.0,3.0,1.0,0.26,1821011.0,Watertown,Connecticut,6795.0,988.0,2017-09-18
54746.0,for_sale,1095000.0,4.0,3.0,10.0,1297574.0,Goshen,Connecticut,6756.0,3735.0,2002-02-08
84786.0,for_sale,235000.0,2.0,3.0,,983703.0,Watertown,Connecticut,6795.0,1192.0,2017-05-22
11205.0,for_sale,749000.0,3.0,3.0,9.23,113809.0,Woodbury,Connecticut,6798.0,4415.0,2019-05-24
107962.0,for_sale,179000.0,6.0,3.0,0.15,1524066.0,Torrington,Connecticut,6790.0,1566.0,2020-02-10
54746.0,for_sale,324900.0,4.0,3.0,3.06,1141932.0,Litchfield,Connecticut,6750.0,1170.0,2013-08-26
37676.0,for_sale,785000.0,4.0,3.0,12.0,649710.0,Chatham,New York,12037.0,3667.0,
37676.0,for_sale,1200000.0,3.0,4.0,8.64,733049.0,Old Chatham,New York,12136.0,2600.0,2019-09-25
93408.0,for_sale,789000.0,4.0,3.0,1.0,1760141.0,Wilmington,Vermont,5363.0,2461.0,
20398.0,for_sale,25000.0,,,0.3,325208.0,Wilmington,Vermont,5363.0,,
65658.0,for_sale,140000.0,3.0,2.0,0.1,914769.0,Bennington,Vermont,5201.0,1023.0,2014-06-27
61179.0,for_sale,199500.0,3.0,2.0,0.34,514848.0,Bennington,Vermont,5201.0,1716.0,2002-08-29
20398.0,for_sale,40000.0,,,0.53,288955.0,Wilmington,Vermont,5363.0,,
20398.0,for_sale,359000.0,3.0,2.0,1.5,175105.0,Wilmington,Vermont,5363.0,1500.0,
20398.0,for_sale,449000.0,4.0,3.0,0.51,1670008.0,Wilmington,Vermont,5363.0,1850.0,
61576.0,for_sale,169000.0,5.0,2.0,0.22,807897.0,Bennington,Vermont,5201.0,2169.0,2019-12-17
108629.0,for_sale,269000.0,4.0,3.0,0.17,948460.0,Bennington,Vermont,5201.0,1794.0,2020-05-15
